"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"126 54414781600 (i) on (i)","Sadhukhan, Ayan","16","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"127 55794102700 (i) on (i)","Sappidi, Praveenkumar  Sappidi, Praveen Kumar","16","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"128 56378520900 (i) on (i)","Singh, Suresh","16","10","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"129 56835243400 (i) on (i)","Bajpai, Anuroop","15","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"130 56801510400 (i) on (i)","Choudhary, Ganpat  Choudhary, G.","15","8","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"131 57210194934 (i) on (i)","Dammala, Pradeep Kumar  Dammala, Pradeep K.   Pradeep Kumar, D.   Dammala, P. K.","15","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"132 57201314552 (i) on (i)","Khan, Juhee","15","8","Indian Institute of Chemical Biology","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"133 57208778733 (i) on (i)","Khan, Waris Nawaz  Khan, Waris N.","15","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"134 57207359414 (i) on (i)","Kumar, Rahul","15","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"135 37028984100 (i) on (i)","Mishra, Durgamadhab  Mishra, D.","15","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"136 57190372797 (i) on (i)","Nagar, Rajendra","15","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
